Endpoint address should be a valid domain,L'adresse du endpoint doit être un domaine valide,
Endpoint can't be localhost or local domain,Le endpoint ne peut pas être localhost ou un domaine local,
Endpoint should be a valid url,Le endpoint doit être une URL valide,
Endpoint should not have query params,Le endpoint ne doit pas contenir de paramètres de requête,
Endpoint should start with http:// or https://,Le endpoint doit commencer par http:// ou https://,
Error fetching app info from github,Erreur lors de la récupération des informations de l'application depuis GitHub,
"Error fetching branch list from GitHub: ","Erreur lors de la récupération de la liste des branches depuis GitHub : ",
"Error fetching installations from GitHub: ","Erreur lors de la récupération des installations depuis GitHub : ",
Error fetching sites down,Erreur lors de la récupération des sites hors ligne,
Error in transferring credits,Erreur lors du transfert des crédits,
Error occurred while fetching filesystem size,Une erreur est survenue lors de la récupération de la taille du système de fichiers,
"Error validating branch from GitHub: ","Erreur lors de la validation de la branche depuis GitHub : ",
Error: {},Erreur : {},
Example Query,Exemple de requête,
Exchange Rate,Taux de change,
Expired token used,Jeton expiré utilisé,
Extension date cannot be in the past,La date d'extension ne peut pas être dans le passé,
FC Amount,Montant FC,
Failed to create Firewall on Digital Ocean.,Échec de la création du pare-feu sur Digital Ocean.,
Failed to create Sales Invoice on external site.,Échec de la création de la facture de vente sur le site externe.,
Failed to create a snapshot,Échec de la création d'un snapshot,
Failed to create a snapshot for the database server,Échec de la création d'un snapshot pour le serveur de base de données,
Failed to create a snapshot for the database server. Please retry.,Échec de la création d'un snapshot pour le serveur de base de données. Veuillez réessayer.,
Failed to create approval request. Please contact support.,Échec de la création de la demande d'approbation. Veuillez contacter le support.,
Failed to download SSL certificate. Please try again later.,Échec du téléchargement du certificat SSL. Veuillez réessayer plus tard.,
Failed to fetch MariaDB Variables. Please try again.,Échec de la récupération des variables MariaDB. Veuillez réessayer.,
Failed to fetch database name of site,Échec de la récupération du nom de la base de données du site,
Failed to fetch logs from log server. Please try again later.,Échec de la récupération des journaux depuis le serveur de logs. Veuillez réessayer plus tard.,
Failed to fetch storage usage. Try again later.,Échec de la récupération de l'utilisation du stockage. Réessayez plus tard.,
Failed to gather initial binlog position from new master database server,Échec de la récupération de la position initiale du binlog depuis le nouveau serveur maître de base de données,
Failed to generate a certificate for the specified key. Please try again.,Échec de la génération d'un certificat pour la clé spécifiée. Veuillez réessayer.,
Failed to get method {0} with {1},Échec de l'obtention de la méthode {0} avec {1},
Failed to perform the final database sync.,Échec de la synchronisation finale de la base de données.,
Failed to prune docker system,Échec du nettoyage du système Docker,
Failed to prune mirror registry,Échec du nettoyage du registre miroir,
Failed to purge binlogs. Reach out to support.frappe.io if the issue persists.,Échec de la purge des binlogs. Contactez support.frappe.io si le problème persiste.,
"Failed to remove. Need at least 1 version for a published app","Échec de la suppression. Au moins 1 version est nécessaire pour une application publiée",
Failed to setup App Server replica synchronization on the on-premise server.,Échec de la configuration de la synchronisation du réplica App Server sur le serveur sur site.,
Failed to setup replica on the on-premise server.,Échec de la configuration du réplica sur le serveur sur site.,
Failed to stop replication on the App Server.,Échec de l'arrêt de la réplication sur le serveur d'applications.,
Failed to stop replication on the Database Server.,Échec de l'arrêt de la réplication sur le serveur de base de données.,
Failover can only be initiated between Proxy Servers in the same cluster,Le basculement ne peut être initié qu'entre des serveurs proxy du même cluster,
Failover can only be initiated if one of the proxy server has a static ip,Le basculement ne peut être initié que si l'un des serveurs proxy possède une IP statique,
Feature cannot be empty string,La fonctionnalité ne peut pas être une chaîne vide,
Fetching sites configs from Existing Bench failed,La récupération des configurations des sites depuis le bench existant a échoué,
Firewall cannot be enabled for self-hosted servers.,Le pare-feu ne peut pas être activé pour les serveurs auto-hébergés.,
"Firewall protocol must be one of: tcp, udp","Le protocole du pare-feu doit être l'un des suivants : tcp, udp",
First Name is required,Le prénom est requis,
First app must be Frappe,La première application doit être Frappe,
First app to be installed on site must be frappe.,La première application à installer sur le site doit être frappe.,
Flush Table Execution Hour must be between 0 and 23.,L'heure d'exécution du vidage de table doit être comprise entre 0 et 23.,
Following apps {0} not found. Potentially due to not approved App Releases.,Les applications suivantes {0} sont introuvables. Possiblement dû à des versions d'application non approuvées.,
"For Billing, only one email can be configured","Pour la facturation, un seul e-mail peut être configuré",
"For non-skippable variables, value is mandatory","Pour les variables non ignorables, la valeur est obligatoire",
Frappe.io URL not set up in Press Settings,L'URL Frappe.io n'est pas configurée dans les paramètres Press,
From Date cannot be after To Date,La date de début ne peut pas être postérieure à la date de fin,
From Plan and To Plan cannot be the same,Le forfait source et le forfait cible ne peuvent pas être identiques,
GSTIN is required for Indian customers.,Le numéro de TVA est requis pour les clients indiens.,
Group by field not set,Le champ de regroupement n'est pas défini,
Hello {0},Bonjour {0},
Hetzner Virtual Machine Images cannot have data volumes.,Les images de machines virtuelles Hetzner ne peuvent pas avoir de volumes de données.,
Host,Hôte,
ID,ID,
Image not found in registry create a new build,Image introuvable dans le registre. Créez un nouveau build,
Images are already available,Les images sont déjà disponibles,
Info,Info,
Invalid 2FA Code,Code 2FA invalide,
Invalid 2FA code,Code 2FA invalide,
Invalid Checkout Request ID,ID de demande de paiement invalide,
Invalid Code. Please try again.,Code invalide. Veuillez réessayer.,
Invalid Credentials,Identifiants invalides,
Invalid Email,E-mail invalide,
Invalid Frappe Site,Site Frappe invalide,
Invalid JSON format in request_data,Format JSON invalide dans request_data,
Invalid Job Id,ID de tâche invalide,
Invalid Key,Clé invalide,
Invalid OTP,OTP invalide,
Invalid OTP. Please try again.,OTP invalide. Veuillez réessayer.,
Invalid Payload,Charge utile invalide,
Invalid Postal Code,Code postal invalide,
Invalid Product Trial,Essai produit invalide,
Invalid Request,Requête invalide,
Invalid Signature,Signature invalide,
Invalid State for India.,État invalide pour l'Inde.,
Invalid TOTP code,Code TOTP invalide,
Invalid Team,Équipe invalide,
Invalid Token,Jeton invalide,
Invalid Wireguard Network,Réseau Wireguard invalide,
Invalid argument,Argument invalide,
Invalid auth type. Must be 'upi' or 'netbanking',Type d'authentification invalide. Doit être 'upi' ou 'netbanking',
Invalid bench replication config JSON format.,Format JSON de configuration de réplication du bench invalide.,
Invalid build token used,Jeton de build invalide utilisé,
Invalid communication secret. Please verify your key secret and retry.,Secret de communication invalide. Veuillez vérifier votre clé secrète et réessayer.,
Invalid data type,Type de données invalide,
"Invalid dependencies: ","Dépendances invalides : ",
Invalid domain,Domaine invalide,
Invalid domain provided,Domaine fourni invalide,
Invalid execution stage for getting stage status,Étape d'exécution invalide pour obtenir le statut de l'étape,
Invalid execution stage for setting stage status.,Étape d'exécution invalide pour définir le statut de l'étape.,
Invalid file type,Type de fichier invalide,
Invalid interval. Interval must be either 'Hourly' or 'Daily'.,Intervalle invalide. L'intervalle doit être 'Hourly' ou 'Daily'.,
Invalid log type,Type de journal invalide,
Invalid or Expired Key,Clé invalide ou expirée,
Invalid or used recovery code,Code de récupération invalide ou déjà utilisé,
Invalid payment signature,Signature de paiement invalide,
Invalid pyproject.toml file found in the app repository.,Fichier pyproject.toml invalide trouvé dans le dépôt de l'application.,
Invalid repository URL for app!,URL du dépôt invalide pour l'application !,
Invalid server type. Must be 'Server' or 'Database Server'.,Type de serveur invalide. Doit être 'Server' ou 'Database Server'.,
Invalid session,Session invalide,
Invalid session. Please login to {site}.,Session invalide. Veuillez vous connecter à {site}.,
Invalid site replication config JSON format.,Format JSON de configuration de réplication du site invalide.,
Invalid status. Status must be either 'Attached' or 'Detached'.,Statut invalide. Le statut doit être 'Attached' ou 'Detached'.,
Invalid time range. Start time must be less than end time.,Plage horaire invalide. L'heure de début doit être antérieure à l'heure de fin.,
Invalid transaction data received,Données de transaction invalides reçues,
Invalid transaction response format,Format de réponse de transaction invalide,
Invalid x-site provided,x-site fourni invalide,
Invalid x-site-access-token provided,x-site-access-token fourni invalide,
Invalid x-site-token provided,x-site-token fourni invalide,
Invoice PDF not found,PDF de la facture introuvable,
Invoice must be Paid to be submitted,La facture doit être payée pour être soumise,
Invoice not found,Facture introuvable,
Invoice with same Stripe payment intent exists,Une facture avec le même Stripe payment intent existe déjà,
Invoice {0} does not exist,La facture {0} n'existe pas,
"Issue detected with Mpesa configuration, check the error logs for more details","Problème détecté avec la configuration Mpesa, consultez les journaux d'erreurs pour plus de détails",
Key has expired. Please retry resetting your password.,La clé a expiré. Veuillez réessayer de réinitialiser votre mot de passe.,
Load Average 1 (%),Charge moyenne 1 (%),
Load Average 15 (%),Charge moyenne 15 (%),
Load Average 5 (%),Charge moyenne 5 (%),
Login,Connexion,
Login with Email,Connexion par e-mail,
Logo must be a square image atleast 300x300px in size,Le logo doit être une image carrée d'au moins 300x300 pixels,
Logs,Journaux,
Machine Image is required to provision Hetzner Virtual Machine.,Une image machine est requise pour provisionner une machine virtuelle Hetzner.,
Mandate not found,Mandat introuvable,
MariaDB cannot be installed on a server plan with less than 1GB RAM.,MariaDB ne peut pas être installé sur un forfait serveur avec moins de 1 Go de RAM.,
Marketplace App summary cannot be more than 140 characters.,Le résumé de l'application Marketplace ne peut pas dépasser 140 caractères.,
Master Database Server is required for provisioning a database replica.,Un serveur maître de base de données est requis pour provisionner un réplica de base de données.,
Master Database Server must be active to create a replica.,Le serveur maître de base de données doit être actif pour créer un réplica.,
Max Concurrent Physical Restorations should be less than 5,Le nombre maximum de restaurations physiques simultanées doit être inférieur à 5,
Max Connections cannot be less than 10,Le nombre maximum de connexions ne peut pas être inférieur à 10,
Maximum amount for setting UPI autopay is ₹100000,Le montant maximum pour le paiement automatique UPI est de 100000 DZD,
Member does not belong to this team,Le membre n'appartient pas à cette équipe,
Memory (GB),Mémoire (Go),
Memory Max needs to be greater than Memory High,La mémoire maximale doit être supérieure à la mémoire haute,
Memory Required (GB),Mémoire requise (Go),
Memory Shortage (GB),Insuffisance de mémoire (Go),
Memory Swap needs to be greater than Memory Max,Le swap mémoire doit être supérieur à la mémoire maximale,
Memory Used(%),Mémoire utilisée (%),
Minimum amount for setting UPI autopay must be at least ₹500,Le montant minimum pour le paiement automatique UPI doit être d'au moins 500 DZD,
Minimum and maximum storage sizes must be positive,Les tailles de stockage minimale et maximale doivent être positives,
Minimum rebuild memory needs to be 2 GB or more.,La mémoire minimale de reconstruction doit être de 2 Go ou plus.,
Minimum storage size must be less than the maximum storage size,La taille de stockage minimale doit être inférieure à la taille de stockage maximale,
Monitor Server not set in Press Settings,Serveur de monitoring non défini dans les paramètres Press,
Monitor server not set in Press Settings,Serveur de monitoring non défini dans les paramètres Press,
Monitoring is already enabled,Le monitoring est déjà activé,
Mount point is not valid.,Le point de montage n'est pas valide.,
Move From Private To Shared Bench action is not available currently.,L'action de déplacement du bench privé vers le bench partagé n'est pas disponible actuellement.,
Mpesa Express Error,Erreur Mpesa Express,
Mpesa Payment Record entry created successfully,Entrée d'enregistrement de paiement Mpesa créée avec succès,
Mpesa Setup not set up in Payment Gateway,La configuration Mpesa n'est pas définie dans la passerelle de paiement,
Multiple filesystems found on volume. Can't shrink,Plusieurs systèmes de fichiers trouvés sur le volume. Impossible de réduire,
Multiple volumes found. Please select the volume to shrink.,Plusieurs volumes trouvés. Veuillez sélectionner le volume à réduire.,
NAT Iptables can only be installed on servers without public IP,NAT Iptables ne peut être installé que sur des serveurs sans IP publique,
NAT Iptables requires a NAT server to be set,NAT Iptables nécessite qu'un serveur NAT soit configuré,
NAT Servers are only supported on AWS EC2 and Frappe Compute,Les serveurs NAT ne sont pris en charge que sur AWS EC2 et Frappe Compute,
"Name not found, API access not permitted","Nom introuvable, accès API non autorisé",
Names cannot contain invalid characters,Les noms ne peuvent pas contenir de caractères invalides,
Need all required dependencies,Toutes les dépendances requises sont nécessaires,
New Worker Allocation,Nouvelle allocation de workers,
No Active Team record found.,Aucun enregistrement d'équipe active trouvé.,
No CIDR block available,Aucun bloc CIDR disponible,
No VNIC found for this OCI instance.,Aucun VNIC trouvé pour cette instance OCI.,
No active benches found!,Aucun bench actif trouvé !,
No additional system user created for this site.,Aucun utilisateur système supplémentaire créé pour ce site.,
No additional volumes found. Cannot shrink any volume.,Aucun volume supplémentaire trouvé. Impossible de réduire un volume.,
No approval request exists for the given app release,Aucune demande d'approbation n'existe pour cette version d'application,
No asset file uploaded,Aucun fichier d'asset téléchargé,
No build present for this release group,Aucun build présent pour ce groupe de versions,
No card added. Please add a card to your account.,Aucune carte ajoutée. Veuillez ajouter une carte à votre compte.,
No database server found for this server,Aucun serveur de base de données trouvé pour ce serveur,
No device name available for new volume,Aucun nom de périphérique disponible pour le nouveau volume,
No down benches found for this server,Aucun bench hors service trouvé pour ce serveur,
No image available for Ubuntu 22.04,Aucune image disponible pour Ubuntu 22.04,
No of Binlogs are invalid,Le nombre de binlogs est invalide,
No pending restoration found,Aucune restauration en attente trouvée,
No public IP associated with this instance.,Aucune IP publique associée à cette instance.,
No pyproject found or something went wrong with github,Aucun pyproject trouvé ou un problème est survenu avec GitHub,
No registered account with this email address,Aucun compte enregistré avec cette adresse e-mail,
No release group found for the selected apps,Aucun groupe de versions trouvé pour les applications sélectionnées,
No release group found!,Aucun groupe de versions trouvé !,
No releases found for this Marketplace App's sources,Aucune version trouvée pour les sources de cette application Marketplace,
No running job found!,Aucune tâche en cours trouvée !,
No secondary private IP assigned to this instance.,Aucune IP privée secondaire attribuée à cette instance.,
No servers found for new benches!,Aucun serveur trouvé pour les nouveaux benches !,
No servers found to split updates,Aucun serveur trouvé pour répartir les mises à jour,
No sources found for this Marketplace App,Aucune source trouvée pour cette application Marketplace,
No stable version found for the selected app(s),Aucune version stable trouvée pour la ou les applications sélectionnées,
Non-chargeable snapshots cannot be locked,Les snapshots non facturables ne peuvent pas être verrouillés,
Not Permitted,Non autorisé,
Not permitted,Non autorisé,
Not permitted to access this job,Non autorisé à accéder à cette tâche,
Not permitted to access this play,Non autorisé à accéder à ce play,
Not permitted to access this server,Non autorisé à accéder à ce serveur,
OTP has expired. Please try again.,L'OTP a expiré. Veuillez réessayer.,
OTP is expired. Please re-send and try again,L'OTP a expiré. Veuillez le renvoyer et réessayer,
OTP is not set. Please set OTP and try.,L'OTP n'est pas défini. Veuillez le définir et réessayer.,
Offsite Backups aren't setup yet,Les sauvegardes hors site ne sont pas encore configurées,
On-Prem Failover is not configured for this server.,Le basculement sur site n'est pas configuré pour ce serveur.,
On-Prem Failover support is not enabled for this server.,Le support de basculement sur site n'est pas activé pour ce serveur.,
One of `site` or `server` is required,L'un des champs `site` ou `server` est requis,
Ongoing Agent Job for site exists,Une tâche Agent en cours existe pour ce site,
Only AWS Provider is supported for now,Seul le fournisseur AWS est pris en charge pour le moment,
Only AWS and Hetzner Providers support snapshot locking/unlocking,Seuls les fournisseurs AWS et Hetzner prennent en charge le verrouillage/déverrouillage des snapshots,
Only AWS hosted server is supported currently.,Seul un serveur hébergé sur AWS est pris en charge actuellement.,
Only Active Partner team can add new leads.,Seule une équipe partenaire active peut ajouter de nouveaux prospects.,
Only Active Partner team can apply for certificates.,Seule une équipe partenaire active peut demander des certificats.,
Only Partner team can transfer credits.,Seule une équipe partenaire peut transférer des crédits.,
Only SaaS sites are allowed to login to Frappe Cloud via current method.,Seuls les sites SaaS sont autorisés à se connecter à Frappe Cloud via cette méthode.,
Only Scheduled actions can be cancelled.,Seules les actions planifiées peuvent être annulées.,
Only enabled and public app sources will reflect here!,Seules les sources d'applications activées et publiques apparaîtront ici !,
Only one storage add-on plan can be enabled at a time,Un seul forfait complémentaire de stockage peut être activé à la fois,
Only one value can be set for MariaDB system variable,Une seule valeur peut être définie pour une variable système MariaDB,
Only system users can access partner teams.,Seuls les utilisateurs système peuvent accéder aux équipes partenaires.,
Only team admin can perform this action.,Seul l'administrateur de l'équipe peut effectuer cette action.,
Only team member can perform this action.,Seul un membre de l'équipe peut effectuer cette action.,
Only team owner can disable the account,Seul le propriétaire de l'équipe peut désactiver le compte,
Only team owner can enable the account,Seul le propriétaire de l'équipe peut activer le compte,
Only team owner can perform this action.,Seul le propriétaire de l'équipe peut effectuer cette action.,
Only team owner or admins can invite team members,Seul le propriétaire ou les administrateurs de l'équipe peuvent inviter des membres,
Only the team owner or admin can create role permissions,Seul le propriétaire ou l'administrateur de l'équipe peut créer des permissions de rôle,
Only the team owner or admin can delete this role permission,Seul le propriétaire ou l'administrateur de l'équipe peut supprimer cette permission de rôle,
Only virtual machines of series 'nat' can create NAT servers,Seules les machines virtuelles de la série 'nat' peuvent créer des serveurs NAT,
Only virtual machines of series 'u' can create unified servers.,Seules les machines virtuelles de la série 'u' peuvent créer des serveurs unifiés.,
Only workflows in Failure state can be retried.,Seuls les workflows en état d'échec peuvent être relancés.,
"Parenttype, Parent and Parentfield are required to insert a child record","Le Parenttype, le Parent et le Parentfield sont requis pour insérer un enregistrement enfant",
Partner Details not found,Détails du partenaire introuvables,
Partner not found on frappe.io,Partenaire introuvable sur frappe.io,
Payment Gateway,Passerelle de paiement,
Payment Gateway not found,Passerelle de paiement introuvable,
Payment Partner,Partenaire de paiement,
Payments,Paiements,
Pending requests cannot have access expiry,Les demandes en attente ne peuvent pas avoir de date d'expiration d'accès,
Percent of disk space  must be between 10 and 90,Le pourcentage d'espace disque doit être compris entre 10 et 90,
Phone Call is available only for 'Incident',L'appel téléphonique n'est disponible que pour les incidents,
Physical Backup Restoration is still in progress,La restauration de la sauvegarde physique est toujours en cours,
Physical and offsite logical backups cannot be taken together,Les sauvegardes physiques et logiques hors site ne peuvent pas être effectuées simultanément,
Physical backup is disabled system wide. Please try again later.,La sauvegarde physique est désactivée à l'échelle du système. Veuillez réessayer plus tard.,
Physical backup is not enabled for this site. Please reach out to support.,La sauvegarde physique n'est pas activée pour ce site. Veuillez contacter le support.,
Physical backups cannot be forcefully triggered,Les sauvegardes physiques ne peuvent pas être déclenchées de force,
Physical backups cannot be taken with files,Les sauvegardes physiques ne peuvent pas être effectuées avec des fichiers,
"Plan is already in use, cannot update the plan. Please contact support to proceed.","Le forfait est déjà utilisé, impossible de le mettre à jour. Veuillez contacter le support pour continuer.",
Plan title is required,Le titre du forfait est requis,
Plan {0} does not exist,Le forfait {0} n'existe pas,
Please choose a different subdomain,Veuillez choisir un sous-domaine différent,
Please choose at least one site to recover.,Veuillez choisir au moins un site à récupérer.,
Please complete pre-migration steps before migrating,Veuillez compléter les étapes de pré-migration avant de migrer,
Please configure Wazuh Server in Press Settings,Veuillez configurer le serveur Wazuh dans les paramètres Press,
Please don't append http/https to the repo url,Veuillez ne pas ajouter http/https à l'URL du dépôt,
Please ensure that the attached text is a valid public key,Veuillez vous assurer que le texte joint est une clé publique valide,
Please make sure that a valid public key has been added in team doc.,Veuillez vous assurer qu'une clé publique valide a été ajoutée dans le document de l'équipe.,
Please provide a valid country name,Veuillez fournir un nom de pays valide,
Please provide a valid secret key.,Veuillez fournir une clé secrète valide.,
Please re-login to verify your identity.,Veuillez vous reconnecter pour vérifier votre identité.,
Please remove all auto scale triggers before dropping the secondary server,Veuillez supprimer tous les déclencheurs d'auto scale avant de supprimer le serveur secondaire,
Please select Managed Database Service,Veuillez sélectionner le service de base de données gérée,
